"subj_id","block_ix","trial_ix","cue","cue_type","mask_type","pic","up_pic","response","rt","is_correct","cue_L","cue_Q","mask_C"
"MWP217",1,125,"noise","noise","nomask","dog","right","right",505.371206091,1,0,0.667,-0.5
"MWP217",1,126,"noise","noise","nomask","pear","left","left",421.097564744,1,0,0.667,-0.5
"MWP217",1,127,"noise","noise","mask","swan","right","right",376.153480844,1,0,0.667,0.5
"MWP217",1,128,"noise","noise","nomask","alligator","left","left",419.662945089,1,0,0.667,-0.5
"MWP217",1,129,"noise","noise","mask","bee","right","right",375.356958946,1,0,0.667,0.5
"MWP217",1,130,"noise","noise","nomask","gorilla","right","right",411.764468532,1,0,0.667,-0.5
"MWP217",1,131,"penguin","valid","mask","penguin","right","right",463.523729704,1,-0.5,-0.333,0.5
"MWP217",1,132,"noise","noise","mask","alligator","left","left",400.023103459,1,0,0.667,0.5
"MWP217",1,133,"grasshopper","invalid","mask","tree","right","right",373.904369655,1,0.5,-0.333,0.5
"MWP217",1,134,"grasshopper","valid","nomask","grasshopper","right","right",394.593405188,1,-0.5,-0.333,-0.5
"MWP217",1,135,"noise","noise","nomask","penguin","right","right",414.440078428,1,0,0.667,-0.5
"MWP217",1,136,"noise","noise","mask","deer","right","right",394.790335442,1,0,0.667,0.5
"MWP217",1,137,"noise","noise","mask","penguin","right","right",374.474256882,1,0,0.667,0.5
"MWP217",1,138,"bee","valid","nomask","bee","right","right",366.955705336,1,-0.5,-0.333,-0.5
"MWP217",1,139,"noise","noise","mask","gorilla","left","left",393.682832364,1,0,0.667,0.5
"MWP217",1,140,"swan","valid","mask","swan","left","left",351.747342618,1,-0.5,-0.333,0.5
"MWP217",1,141,"deer","valid","nomask","deer","right","right",348.065078608,1,-0.5,-0.333,-0.5
"MWP217",1,142,"noise","noise","nomask","grasshopper","right","right",400.52771417,1,0,0.667,-0.5
"MWP217",1,143,"swan","valid","nomask","swan","right","right",433.439621935,1,-0.5,-0.333,-0.5
"MWP217",1,144,"dog","valid","mask","dog","left","left",342.530864407,1,-0.5,-0.333,0.5
"MWP217",1,145,"noise","noise","mask","deer","left","left",376.11680862,1,0,0.667,0.5
"MWP217",1,146,"noise","noise","mask","grasshopper","right","right",331.698605092,1,0,0.667,0.5
"MWP217",1,147,"noise","noise","mask","swan","left","left",374.812008697,1,0,0.667,0.5
"MWP217",1,148,"tree","valid","nomask","tree","right","right",383.494538604,1,-0.5,-0.333,-0.5
"MWP217",1,149,"pear","valid","mask","pear","left","left",385.192832095,1,-0.5,-0.333,0.5
"MWP217",1,150,"noise","noise","mask","tree","left","left",394.231083104,1,0,0.667,0.5
"MWP217",1,151,"deer","valid","nomask","deer","right","right",396.544737509,1,-0.5,-0.333,-0.5
"MWP217",1,152,"dog","valid","mask","dog","right","right",451.062487671,1,-0.5,-0.333,0.5
"MWP217",1,153,"noise","noise","nomask","bee","left","left",429.861507146,1,0,0.667,-0.5
"MWP217",1,154,"penguin","valid","nomask","penguin","right","right",392.395268544,1,-0.5,-0.333,-0.5
"MWP217",1,155,"noise","noise","nomask","grasshopper","left","left",371.896928875,1,0,0.667,-0.5
"MWP217",1,156,"alligator","valid","mask","alligator","left","left",411.822777474,1,-0.5,-0.333,0.5
"MWP217",1,157,"noise","noise","nomask","dog","right","right",398.903498775,1,0,0.667,-0.5
"MWP217",1,158,"noise","noise","mask","tree","left","left",393.923035939,1,0,0.667,0.5
"MWP217",1,159,"tree","invalid","nomask","deer","left","left",413.053132594,1,0.5,-0.333,-0.5
"MWP217",1,160,"noise","noise","nomask","swan","left","left",294.674267527,1,0,0.667,-0.5
"MWP217",1,161,"grasshopper","valid","mask","grasshopper","right","left",NA,0,-0.5,-0.333,0.5
"MWP217",1,162,"grasshopper","invalid","nomask","pear","right","right",397.693313309,1,0.5,-0.333,-0.5
"MWP217",1,163,"noise","noise","nomask","dog","right","right",394.058723236,1,0,0.667,-0.5
"MWP217",1,164,"bee","invalid","nomask","alligator","right","right",393.758744001,1,0.5,-0.333,-0.5
"MWP217",1,165,"noise","noise","nomask","deer","right","right",373.446332756,1,0,0.667,-0.5
"MWP217",1,166,"noise","noise","nomask","tree","right","right",353.064977797,1,0,0.667,-0.5
"MWP217",1,167,"penguin","valid","mask","penguin","right","right",331.3678212,1,-0.5,-0.333,0.5
"MWP217",1,168,"alligator","valid","mask","alligator","left","left",451.117129414,1,-0.5,-0.333,0.5
"MWP217",1,169,"noise","noise","mask","penguin","left","left",431.487556198,1,0,0.667,0.5
"MWP217",1,170,"noise","noise","mask","bee","right","right",403.18315418,1,0,0.667,0.5
"MWP217",1,171,"deer","valid","mask","deer","left","left",309.357483289,1,-0.5,-0.333,0.5
"MWP217",1,172,"noise","noise","nomask","alligator","right","right",377.83123774,1,0,0.667,-0.5
"MWP217",1,173,"gorilla","valid","nomask","gorilla","right","right",389.360637055,1,-0.5,-0.333,-0.5
"MWP217",1,174,"alligator","valid","nomask","alligator","left","left",362.197109847,1,-0.5,-0.333,-0.5
"MWP217",1,175,"noise","noise","nomask","swan","left","left",349.935731851,1,0,0.667,-0.5
"MWP217",1,176,"noise","noise","mask","pear","left","left",345.506086713,1,0,0.667,0.5
"MWP217",1,177,"deer","valid","mask","deer","left","left",309.896565857,1,-0.5,-0.333,0.5
"MWP217",1,178,"noise","noise","nomask","tree","left","left",305.408611777,1,0,0.667,-0.5
"MWP217",1,179,"alligator","valid","nomask","alligator","right","right",385.280478862,1,-0.5,-0.333,-0.5
"MWP217",1,180,"noise","noise","mask","tree","right","right",380.979553447,1,0,0.667,0.5
"MWP217",1,181,"grasshopper","invalid","nomask","bee","right","right",414.27028575,1,0.5,-0.333,-0.5
"MWP217",1,182,"noise","noise","mask","alligator","right","right",418.528304552,1,0,0.667,0.5
"MWP217",1,183,"noise","noise","mask","deer","right","right",334.798513213,1,0,0.667,0.5
"MWP217",1,184,"noise","noise","nomask","gorilla","left","left",369.299797807,1,0,0.667,-0.5
"MWP217",1,185,"grasshopper","valid","nomask","grasshopper","left","left",390.412398265,1,-0.5,-0.333,-0.5
"MWP217",1,186,"noise","noise","mask","dog","right","right",378.178891144,1,0,0.667,0.5
"MWP217",1,187,"deer","invalid","nomask","swan","left","left",357.390473713,1,0.5,-0.333,-0.5
"MWP217",1,188,"grasshopper","invalid","mask","bee","right","right",333.095819107,1,0.5,-0.333,0.5
"MWP217",1,189,"tree","valid","mask","tree","right","right",366.751807509,1,-0.5,-0.333,0.5
"MWP217",1,190,"grasshopper","valid","mask","grasshopper","right","right",416.860815836,1,-0.5,-0.333,0.5
"MWP217",1,191,"noise","noise","mask","pear","right","right",363.65703342,1,0,0.667,0.5
"MWP217",1,192,"noise","noise","nomask","deer","right","right",309.455764946,1,0,0.667,-0.5
"MWP217",1,193,"swan","valid","nomask","swan","left","left",383.130016038,1,-0.5,-0.333,-0.5
"MWP217",1,194,"noise","noise","mask","bee","right","right",322.864252026,1,0,0.667,0.5
"MWP217",1,195,"noise","noise","nomask","penguin","right","right",358.538316097,1,0,0.667,-0.5
"MWP217",1,196,"noise","noise","mask","gorilla","right","right",314.240764477,1,0,0.667,0.5
"MWP217",1,197,"tree","invalid","mask","penguin","left","left",354.717430891,1,0.5,-0.333,0.5
"MWP217",1,198,"bee","valid","mask","bee","left","left",477.764310897,1,-0.5,-0.333,0.5
"MWP217",1,199,"swan","valid","mask","swan","left","left",331.085444661,1,-0.5,-0.333,0.5
"MWP217",1,200,"noise","noise","mask","gorilla","right","right",342.010851367,1,0,0.667,0.5
"MWP217",1,201,"bee","valid","mask","bee","right","right",377.850674093,1,-0.5,-0.333,0.5
"MWP217",1,202,"noise","noise","mask","swan","right","right",549.555073609,1,0,0.667,0.5
"MWP217",1,203,"tree","valid","nomask","tree","left","left",304.247200489,1,-0.5,-0.333,-0.5
"MWP217",1,204,"gorilla","valid","mask","gorilla","right","right",501.438837033,1,-0.5,-0.333,0.5
"MWP217",1,205,"noise","noise","mask","pear","right","right",457.013299223,1,0,0.667,0.5
"MWP217",1,206,"tree","valid","nomask","tree","left","left",392.515920335,1,-0.5,-0.333,-0.5
"MWP217",1,207,"pear","valid","mask","pear","right","right",268.033687142,1,-0.5,-0.333,0.5
"MWP217",1,208,"noise","noise","mask","grasshopper","right","right",567.531827022,1,0,0.667,0.5
"MWP217",1,209,"noise","noise","mask","dog","right","right",387.170568341,1,0,0.667,0.5
"MWP217",1,210,"noise","noise","mask","alligator","right","right",327.664287179,1,0,0.667,0.5
"MWP217",1,211,"penguin","valid","mask","penguin","left","left",364.578974666,1,-0.5,-0.333,0.5
"MWP217",1,212,"dog","valid","nomask","dog","right","right",391.985272407,1,-0.5,-0.333,-0.5
"MWP217",1,213,"noise","noise","nomask","bee","left","left",459.714946337,1,0,0.667,-0.5
"MWP217",2,214,"pear","valid","mask","pear","left","left",362.451982219,1,-0.5,-0.333,0.5
"MWP217",2,215,"noise","noise","mask","gorilla","right","right",308.516587713,1,0,0.667,0.5
"MWP217",2,216,"noise","noise","nomask","pear","left","left",247.608325328,1,0,0.667,-0.5
"MWP217",2,217,"noise","noise","mask","dog","left","left",442.703040666,1,0,0.667,0.5
"MWP217",2,218,"noise","noise","mask","tree","right","right",333.594928961,1,0,0.667,0.5
"MWP217",2,219,"gorilla","valid","nomask","gorilla","right","right",366.738605429,1,-0.5,-0.333,-0.5
"MWP217",2,220,"alligator","valid","mask","alligator","right","right",316.44330197,1,-0.5,-0.333,0.5
"MWP217",2,221,"noise","noise","nomask","tree","right","right",416.184212198,1,0,0.667,-0.5
"MWP217",2,222,"noise","noise","nomask","dog","right","right",323.137460509,1,0,0.667,-0.5
"MWP217",2,223,"noise","noise","nomask","deer","left","left",342.807373381,1,0,0.667,-0.5
"MWP217",2,224,"gorilla","valid","nomask","gorilla","left","left",315.501190955,1,-0.5,-0.333,-0.5
"MWP217",2,225,"swan","valid","mask","swan","right","right",413.236127351,1,-0.5,-0.333,0.5
"MWP217",2,226,"tree","valid","mask","tree","right","right",369.725562865,1,-0.5,-0.333,0.5
"MWP217",2,227,"noise","noise","nomask","pear","right","left",NA,0,0,0.667,-0.5
"MWP217",2,228,"noise","noise","nomask","bee","right","right",351.159852697,1,0,0.667,-0.5
"MWP217",2,229,"noise","noise","nomask","alligator","right","right",369.994370849,1,0,0.667,-0.5
"MWP217",2,230,"gorilla","invalid","mask","penguin","right","right",342.267190572,1,0.5,-0.333,0.5
"MWP217",2,231,"noise","noise","mask","dog","right","right",345.927084563,1,0,0.667,0.5
"MWP217",2,232,"pear","valid","nomask","pear","left","left",315.853244858,1,-0.5,-0.333,-0.5
"MWP217",2,233,"dog","valid","mask","dog","left","left",432.553986087,1,-0.5,-0.333,0.5
"MWP217",2,234,"pear","valid","nomask","pear","left","left",441.837574705,1,-0.5,-0.333,-0.5
"MWP217",2,235,"deer","valid","nomask","deer","left","left",300.291361287,1,-0.5,-0.333,-0.5
"MWP217",2,236,"swan","invalid","nomask","gorilla","right","right",381.229658262,1,0.5,-0.333,-0.5
"MWP217",2,237,"swan","valid","nomask","swan","left","left",330.500154872,1,-0.5,-0.333,-0.5
"MWP217",2,238,"dog","invalid","mask","deer","left","left",262.359017972,1,0.5,-0.333,0.5
"MWP217",2,239,"grasshopper","valid","nomask","grasshopper","right","right",366.69349845,1,-0.5,-0.333,-0.5
"MWP217",2,240,"grasshopper","invalid","mask","swan","right","right",454.003604944,1,0.5,-0.333,0.5
"MWP217",2,241,"dog","valid","nomask","dog","left","left",343.245973811,1,-0.5,-0.333,-0.5
"MWP217",2,242,"noise","noise","nomask","tree","right","right",362.154936767,1,0,0.667,-0.5
"MWP217",2,243,"grasshopper","valid","mask","grasshopper","left","left",450.075636501,1,-0.5,-0.333,0.5
"MWP217",2,244,"penguin","valid","nomask","penguin","left","left",350.338026765,1,-0.5,-0.333,-0.5
"MWP217",2,245,"noise","noise","mask","bee","left","left",367.616173229,1,0,0.667,0.5
"MWP217",2,246,"noise","noise","mask","grasshopper","left","left",354.704962228,1,0,0.667,0.5
"MWP217",2,247,"noise","noise","mask","alligator","right","right",443.584275665,1,0,0.667,0.5
"MWP217",2,248,"swan","invalid","mask","bee","left","left",244.829666452,1,0.5,-0.333,0.5
"MWP217",2,249,"noise","noise","mask","grasshopper","left","left",318.631903734,1,0,0.667,0.5
"MWP217",2,250,"pear","valid","mask","pear","right","left",NA,0,-0.5,-0.333,0.5
"MWP217",2,251,"deer","invalid","nomask","bee","left","left",420.197993633,1,0.5,-0.333,-0.5
"MWP217",2,252,"alligator","valid","nomask","alligator","right","right",384.25402157,1,-0.5,-0.333,-0.5
"MWP217",2,253,"tree","invalid","mask","gorilla","left","left",467.739208718,1,0.5,-0.333,0.5
"MWP217",2,254,"alligator","invalid","mask","pear","right","right",377.239347203,1,0.5,-0.333,0.5
"MWP217",2,255,"grasshopper","invalid","nomask","deer","right","right",389.212847804,1,0.5,-0.333,-0.5
"MWP217",2,256,"noise","noise","mask","penguin","left","left",344.610916218,1,0,0.667,0.5
"MWP217",2,257,"gorilla","valid","mask","gorilla","left","left",331.695304601,1,-0.5,-0.333,0.5
"MWP217",2,258,"noise","noise","nomask","penguin","left","left",391.216254677,1,0,0.667,-0.5
"MWP217",2,259,"noise","noise","mask","alligator","left","left",417.500013718,1,0,0.667,0.5
"MWP217",2,260,"bee","invalid","nomask","dog","right","right",370.024075382,1,0.5,-0.333,-0.5
"MWP217",2,261,"noise","noise","nomask","swan","right","right",371.881526546,1,0,0.667,-0.5
"MWP217",2,262,"dog","invalid","nomask","grasshopper","right","right",374.124403344,1,0.5,-0.333,-0.5
"MWP217",2,263,"noise","noise","mask","swan","right","right",442.059442052,1,0,0.667,0.5
"MWP217",2,264,"noise","noise","nomask","deer","left","left",314.332445269,1,0,0.667,-0.5
"MWP217",2,265,"noise","noise","nomask","swan","right","right",334.241461242,1,0,0.667,-0.5
"MWP217",2,266,"deer","valid","mask","deer","right","right",399.136000895,1,-0.5,-0.333,0.5
"MWP217",2,267,"noise","noise","nomask","dog","left","left",330.210443819,1,0,0.667,-0.5
"MWP217",2,268,"grasshopper","valid","mask","grasshopper","left","left",410.760014667,1,-0.5,-0.333,0.5
"MWP217",2,269,"noise","noise","mask","deer","left","left",309.573483071,1,0,0.667,0.5
"MWP217",2,270,"alligator","invalid","mask","grasshopper","right","right",395.165126072,1,0.5,-0.333,0.5
"MWP217",2,271,"noise","noise","mask","pear","left","left",406.969200703,1,0,0.667,0.5
"MWP217",2,272,"noise","noise","mask","gorilla","right","right",346.654295805,1,0,0.667,0.5
"MWP217",2,273,"tree","invalid","mask","alligator","right","timeout",NA,NA,0.5,-0.333,0.5
"MWP217",2,274,"bee","valid","mask","bee","right","right",334.206622676,1,-0.5,-0.333,0.5
"MWP217",2,275,"grasshopper","invalid","mask","tree","left","right",NA,0,0.5,-0.333,0.5
"MWP217",2,276,"noise","noise","mask","swan","left","left",311.418465688,1,0,0.667,0.5
"MWP217",2,277,"noise","noise","mask","dog","left","left",361.514638644,1,0,0.667,0.5
"MWP217",2,278,"noise","noise","mask","swan","right","right",459.958083578,1,0,0.667,0.5
"MWP217",2,279,"noise","noise","mask","gorilla","left","left",276.465378585,1,0,0.667,0.5
"MWP217",2,280,"deer","valid","mask","deer","right","right",366.207957617,1,-0.5,-0.333,0.5
"MWP217",2,281,"alligator","valid","nomask","alligator","left","left",291.087351623,1,-0.5,-0.333,-0.5
"MWP217",2,282,"penguin","valid","mask","penguin","left","left",397.549558082,1,-0.5,-0.333,0.5
"MWP217",2,283,"bee","valid","nomask","bee","right","right",374.671553844,1,-0.5,-0.333,-0.5
"MWP217",2,284,"swan","valid","nomask","swan","right","right",431.94559298,1,-0.5,-0.333,-0.5
"MWP217",2,285,"noise","noise","mask","tree","left","left",338.607296697,1,0,0.667,0.5
"MWP217",2,286,"gorilla","valid","mask","gorilla","right","right",318.631537026,1,-0.5,-0.333,0.5
"MWP217",2,287,"dog","valid","mask","dog","right","right",353.400529246,1,-0.5,-0.333,0.5
"MWP217",2,288,"noise","noise","mask","bee","left","left",348.495244514,1,0,0.667,0.5
"MWP217",2,289,"noise","noise","nomask","gorilla","left","left",439.420504612,1,0,0.667,-0.5
"MWP217",2,290,"alligator","valid","nomask","alligator","left","left",327.296830947,1,-0.5,-0.333,-0.5
"MWP217",2,291,"penguin","valid","nomask","penguin","left","left",304.930771817,1,-0.5,-0.333,-0.5
"MWP217",2,292,"noise","noise","nomask","gorilla","right","right",371.639856137,1,0,0.667,-0.5
"MWP217",2,293,"deer","valid","nomask","deer","right","left",NA,0,-0.5,-0.333,-0.5
"MWP217",2,294,"dog","valid","nomask","dog","left","left",317.449956085,1,-0.5,-0.333,-0.5
"MWP217",2,295,"noise","noise","nomask","alligator","left","left",360.323522822,1,0,0.667,-0.5
"MWP217",2,296,"bee","valid","nomask","bee","left","left",297.59741528,1,-0.5,-0.333,-0.5
"MWP217",2,297,"penguin","valid","mask","penguin","right","right",307.313370169,1,-0.5,-0.333,0.5
"MWP217",2,298,"pear","valid","nomask","pear","right","right",415.452600108,1,-0.5,-0.333,-0.5
"MWP217",2,299,"noise","noise","mask","penguin","right","right",313.277016976,1,0,0.667,0.5
"MWP217",2,300,"penguin","invalid","nomask","tree","right","right",338.585659978,1,0.5,-0.333,-0.5
"MWP217",2,301,"tree","valid","nomask","tree","right","right",313.287651865,1,-0.5,-0.333,-0.5
"MWP217",2,302,"noise","noise","mask","pear","left","right",NA,0,0,0.667,0.5
"MWP217",2,303,"noise","noise","nomask","deer","left","left",296.042877249,1,0,0.667,-0.5
"MWP217",2,304,"noise","noise","nomask","swan","right","right",307.06839927,1,0,0.667,-0.5
"MWP217",2,305,"gorilla","invalid","nomask","penguin","left","left",268.47302122,1,0.5,-0.333,-0.5
"MWP217",2,306,"noise","noise","nomask","bee","right","right",351.875695633,1,0,0.667,-0.5
"MWP217",2,307,"noise","noise","nomask","grasshopper","right","right",291.66053934,1,0,0.667,-0.5
"MWP217",2,308,"tree","valid","mask","tree","left","left",321.522046463,1,-0.5,-0.333,0.5
"MWP217",2,309,"noise","noise","nomask","bee","right","right",324.827686069,1,0,0.667,-0.5
"MWP217",2,310,"noise","noise","nomask","alligator","left","left",408.100907458,1,0,0.667,-0.5
"MWP217",2,311,"noise","noise","mask","tree","right","right",363.775484962,1,0,0.667,0.5
"MWP217",2,312,"noise","noise","mask","deer","left","left",292.878425797,1,0,0.667,0.5
"MWP217",2,313,"noise","noise","nomask","pear","right","right",479.971982306,1,0,0.667,-0.5
"MWP217",2,314,"noise","noise","nomask","penguin","right","right",440.7348393,1,0,0.667,-0.5
"MWP217",2,315,"grasshopper","valid","nomask","grasshopper","left","left",325.933355489,1,-0.5,-0.333,-0.5
"MWP217",2,316,"swan","valid","mask","swan","right","right",340.419274173,1,-0.5,-0.333,0.5
"MWP217",2,317,"noise","noise","nomask","grasshopper","right","right",359.517099336,1,0,0.667,-0.5
"MWP217",2,318,"noise","noise","mask","penguin","right","right",353.795856354,1,0,0.667,0.5
"MWP217",2,319,"bee","valid","mask","bee","right","right",309.437062126,1,-0.5,-0.333,0.5
"MWP218",0,0,"penguin","invalid","mask","piano","right","right",896.188044106,1,0.5,-0.333,0.5
"MWP218",0,1,"pear","valid","mask","pear","left","left",897.890071268,1,-0.5,-0.333,0.5
"MWP218",0,2,"tiger","valid","nomask","tiger","right","right",570.364686078,1,-0.5,-0.333,-0.5
"MWP218",0,3,"noise","noise","nomask","rabbit","left","left",813.853213796,1,0,0.667,-0.5
"MWP218",0,4,"piano","valid","mask","piano","right","right",870.976597071,1,-0.5,-0.333,0.5
"MWP218",0,5,"tiger","valid","mask","tiger","right","right",591.447986313,1,-0.5,-0.333,0.5
"MWP218",0,6,"rabbit","valid","nomask","rabbit","right","right",700.380450813,1,-0.5,-0.333,-0.5
